6;LIF535M;70902420186;2018-12-05 13:30:00;2018-12-05 16:30:00
6;ITH101M;70941620186;2018-12-05 13:30:00;2018-12-05 16:30:00
6;HJU316G;70946520186;2018-12-05 13:30:00;2018-12-05 16:30:00
6;LAK307G;02010820186;2018-12-05 13:30:00;2018-12-05 16:30:00
7;LEI501G;02083220186;2018-12-06 09:00:00;2018-12-06 12:00:00
7;LOG102F;03040920186;2018-12-06 09:00:00;2018-12-06 12:00:00
7;VID301G;04420920186;2018-12-06 09:00:00;2018-12-06 12:00:00
7;ENS110G;05150620186;2018-12-06 09:00:00;2018-12-06 12:00:00
7;HSP104G;05351120186;2018-12-06 09:00:00;2018-12-06 12:00:00
7;TYS308G;05751420186;2018-12-06 09:00:00;2018-12-06 12:00:00
7;TOV501M;08322120186;2018-12-06 09:00:00;2018-12-06 12:00:00
7;EFN304G;09313220186;2018-12-06 09:00:00;2018-12-06 12:00:00
7;MAT304G;09816020186;2018-12-06 09:00:00;2018-12-06 12:00:00
7;FEL309G;10042120186;2018-12-06 09:00:00;2018-12-06 12:00:00
7;KME301G;50000220186;2018-12-06 09:00:00;2018-12-06 12:00:00
7;TAK105G;70043820186;2018-12-06 09:00:00;2018-12-06 12:00:00
7;JAR508M;70096120186;2018-12-06 09:00:00;2018-12-06 12:00:00
7;LIF109G;70436120186;2018-12-06 09:00:00;2018-12-06 12:00:00
7;LAN305G;70620420186;2018-12-06 09:00:00;2018-12-06 12:00:00
7;ITA324G;70649920186;2018-12-06 09:00:00;2018-12-06 12:00:00
7;LOG304G;70763620186;2018-12-06 09:00:00;2018-12-06 12:00:00
7;SAG336G;70927720186;2018-12-06 09:00:00;2018-12-06 12:00:00
7;HAG122F;70929720186;2018-12-06 09:00:00;2018-12-06 12:00:00
8;LEI303G;02082620186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;FRA107G;05250620186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;ISE502G;05502520186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;ISE001G;05506220186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;TYS103G;05750220186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;JAP101G;05770020186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;JAP303G;05772120186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;TAN107G;07011220186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;TAN207G;07042720186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;TAN401G;07074720186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;TAN604G;07115820186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;BYG302G;08112120186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;EDL506G;09214620186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;JAR101G;09601120186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;NAR101G;09812120186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;FEL102G;10040020186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;MAN103G;10070420186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;TRS310G;52001620186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;ITH516G;70054020186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;EFN515M;70549920186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;LAK025M;70559620186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;DAN313G;70755420186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;STJ107G;70787720186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;HJU111G;70803520186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;SNU004M;70805420186;2018-12-06 13:30:00;2018-12-06 16:30:00
